time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2009-06-10,47.5,5.0,0.1909,0.0039,5.0
2009-06-10,47.5,5.050003,0.2051,0.0042,5.0
2009-06-10,47.5,5.0999985,0.197,0.0039,5.0
2009-06-10,47.5,5.1500015,0.1953,0.0036,5.0
2009-06-10,47.5,5.2000046,0.1964,0.0035,5.0
2009-06-10,47.5,5.25,0.1927,0.0034,5.0
2009-06-10,47.5,5.300003,0.1939,0.0033,5.0
2009-06-10,47.5,5.3499985,0.1989,0.0034,5.0
2009-06-10,47.5,5.4000015,0.1879,0.0033,5.0
2009-06-10,47.5,5.4500046,0.1812,0.0032,5.0
2009-06-10,47.5,5.5,0.1858,0.0032,5.0
2009-06-10,47.5,5.550003,0.1835,0.0032,5.0
2009-06-10,47.5,5.5999985,0.1936,0.0031,5.0
2009-06-10,47.5,5.6500015,0.1889,0.0031,5.0
2009-06-10,47.5,5.7000046,0.1875,0.003,5.0
2009-06-10,47.5,5.75,0.1867,0.0031,5.0
2009-06-10,47.5,5.800003,0.1835,0.0031,5.0
2009-06-10,47.5,5.8499985,0.19,0.0032,5.0
2009-06-10,47.5,5.9000015,0.1876,0.0033,5.0
2009-06-10,47.5,5.9500046,0.191,0.0034,5.0
2009-06-10,47.5,6.0,0.1834,0.0033,5.0
2009-06-10,47.5,6.050003,0.1828,0.0032,5.0
2009-06-10,47.5,6.0999985,0.1821,0.0031,5.0
2009-06-10,47.5,6.1500015,0.1805,0.003,5.0
2009-06-10,47.5,6.2000046,0.1851,0.0031,5.0
2009-06-10,47.5,6.25,0.1875,0.0032,5.0
2009-06-10,47.5,6.300003,0.1853,0.0032,5.0
2009-06-10,47.5,6.3499985,0.1853,0.0032,5.0
2009-06-10,47.5,6.4000015,0.1838,0.0032,5.0
2009-06-10,47.5,6.4500046,0.1801,0.0032,5.0
2009-06-10,47.5,6.5,0.1807,0.0032,5.0
2009-06-10,47.5,6.550003,0.1758,0.0032,5.0
2009-06-10,47.5,6.5999985,0.1715,0.0032,5.0
2009-06-10,47.5,6.6500015,0.1701,0.0033,5.0
2009-06-10,47.5,6.7000046,0.1691,0.0032,5.0
2009-06-10,47.5,6.75,0.1638,0.0033,5.0
2009-06-10,47.5,6.800003,0.1551,0.0031,5.0
2009-06-10,47.5,6.8499985,0.1571,0.0031,5.0
2009-06-10,47.5,6.9000015,0.1673,0.0031,5.0
2009-06-10,47.5,6.9500046,0.1818,0.0032,5.0
2009-06-10,47.5,7.0,0.1841,0.0034,5.0
2009-06-10,47.5,7.050003,0.1854,0.0035,5.0
2009-06-10,47.5,7.0999985,0.1944,0.0037,5.0
2009-06-10,47.5,7.1500015,0.1841,0.0037,5.0
2009-06-10,47.5,7.2000046,0.179,0.0038,5.0
2009-06-10,47.5,7.25,0.179,0.0039,5.0
2009-06-10,47.5,7.300003,0.1775,0.0039,5.0
2009-06-10,47.5,7.3499985,0.1864,0.0037,5.0
2009-06-10,47.5,7.4000015,0.1895,0.0041,5.0
2009-06-10,47.5,7.4500046,0.1845,0.0041,5.0
2009-06-10,47.5,7.5,0.1799,0.004,5.0
2009-06-10,47.5,7.550003,0.1509,0.0036,5.0
2009-06-10,47.5,7.5999985,0.1487,0.0037,5.0
2009-06-10,47.5,7.6500015,0.1691,0.0039,5.0
2009-06-10,47.5,7.7000046,0.1679,0.0039,5.0
2009-06-10,47.5,7.75,0.1684,0.0045,5.0
2009-06-10,47.5,7.800003,0.1692,0.0042,5.0
2009-06-10,47.5,7.8499985,0.1728,0.0043,5.0
2009-06-10,47.5,7.9000015,0.1815,0.0044,5.0
2009-06-10,47.5,7.9500046,0.1853,0.0042,5.0
2009-06-10,47.5,8.0,0.1812,0.0042,5.0
2009-06-10,47.5,8.050003,0.1795,0.0039,5.0
2009-06-10,47.5,8.099998,0.1754,0.0037,5.0
2009-06-10,47.5,8.150002,0.1669,0.0037,5.0
