time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2015-06-10,47.5,5.0,0.2029,0.003,5.0
2015-06-10,47.5,5.050003,0.2262,0.0034,5.0
2015-06-10,47.5,5.0999985,0.2156,0.0032,5.0
2015-06-10,47.5,5.1500015,0.2102,0.0031,5.0
2015-06-10,47.5,5.2000046,0.2067,0.0031,5.0
2015-06-10,47.5,5.25,0.2024,0.003,5.0
2015-06-10,47.5,5.300003,0.1959,0.0029,5.0
2015-06-10,47.5,5.3499985,0.1984,0.003,5.0
2015-06-10,47.5,5.4000015,0.1889,0.0028,5.0
2015-06-10,47.5,5.4500046,0.1807,0.0027,5.0
2015-06-10,47.5,5.5,0.1813,0.0027,5.0
2015-06-10,47.5,5.550003,0.1789,0.0026,5.0
2015-06-10,47.5,5.5999985,0.1824,0.0027,5.0
2015-06-10,47.5,5.6500015,0.1781,0.0026,5.0
2015-06-10,47.5,5.7000046,0.1812,0.0027,5.0
2015-06-10,47.5,5.75,0.1851,0.0027,5.0
2015-06-10,47.5,5.800003,0.1819,0.0027,5.0
2015-06-10,47.5,5.8499985,0.1884,0.0027,5.0
2015-06-10,47.5,5.9000015,0.1856,0.0027,5.0
2015-06-10,47.5,5.9500046,0.1836,0.0027,5.0
2015-06-10,47.5,6.0,0.1736,0.0026,5.0
2015-06-10,47.5,6.050003,0.1712,0.0026,5.0
2015-06-10,47.5,6.0999985,0.175,0.0026,5.0
2015-06-10,47.5,6.1500015,0.1723,0.0026,5.0
2015-06-10,47.5,6.2000046,0.1803,0.0026,5.0
2015-06-10,47.5,6.25,0.1815,0.0027,5.0
2015-06-10,47.5,6.300003,0.1776,0.0027,5.0
2015-06-10,47.5,6.3499985,0.1796,0.0027,5.0
2015-06-10,47.5,6.4000015,0.1741,0.0026,5.0
2015-06-10,47.5,6.4500046,0.1728,0.0026,5.0
2015-06-10,47.5,6.5,0.1747,0.0026,5.0
2015-06-10,47.5,6.550003,0.1725,0.0026,5.0
2015-06-10,47.5,6.5999985,0.1696,0.0026,5.0
2015-06-10,47.5,6.6500015,0.1686,0.0025,5.0
2015-06-10,47.5,6.7000046,0.1681,0.0025,5.0
2015-06-10,47.5,6.75,0.1607,0.0024,5.0
2015-06-10,47.5,6.800003,0.1533,0.0023,5.0
2015-06-10,47.5,6.8499985,0.1565,0.0024,5.0
2015-06-10,47.5,6.9000015,0.1641,0.0025,5.0
2015-06-10,47.5,6.9500046,0.1782,0.0026,5.0
2015-06-10,47.5,7.0,0.1772,0.0026,5.0
2015-06-10,47.5,7.050003,0.1762,0.0026,5.0
2015-06-10,47.5,7.0999985,0.1864,0.0027,5.0
2015-06-10,47.5,7.1500015,0.1772,0.0027,5.0
2015-06-10,47.5,7.2000046,0.1706,0.0026,5.0
2015-06-10,47.5,7.25,0.1675,0.0026,5.0
2015-06-10,47.5,7.300003,0.1661,0.0025,5.0
2015-06-10,47.5,7.3499985,0.1707,0.0026,5.0
2015-06-10,47.5,7.4000015,0.1711,0.0026,5.0
2015-06-10,47.5,7.4500046,0.1704,0.0026,5.0
2015-06-10,47.5,7.5,0.1684,0.0026,5.0
2015-06-10,47.5,7.550003,0.1501,0.0023,5.0
2015-06-10,47.5,7.5999985,0.1466,0.0024,5.0
2015-06-10,47.5,7.6500015,0.1672,0.0026,5.0
2015-06-10,47.5,7.7000046,0.1645,0.0025,5.0
2015-06-10,47.5,7.75,0.1645,0.0025,5.0
2015-06-10,47.5,7.800003,0.1649,0.0025,5.0
2015-06-10,47.5,7.8499985,0.1679,0.0026,5.0
2015-06-10,47.5,7.9000015,0.1696,0.0026,5.0
2015-06-10,47.5,7.9500046,0.1738,0.0026,5.0
2015-06-10,47.5,8.0,0.1759,0.0026,5.0
2015-06-10,47.5,8.050003,0.1689,0.0026,5.0
2015-06-10,47.5,8.099998,0.1656,0.0025,5.0
2015-06-10,47.5,8.150002,0.1612,0.0024,5.0
2015-06-10,47.5,8.200005,0.1587,0.0024,5.0
2015-06-10,47.5,8.25,0.1535,0.0024,5.0
2015-06-10,47.5,8.300003,0.1482,0.0023,5.0
2015-06-10,47.5,8.349998,0.1554,0.0024,5.0
2015-06-10,47.5,8.400002,0.1581,0.0024,5.0
2015-06-10,47.5,8.450005,0.1643,0.0025,5.0
2015-06-10,47.5,8.5,0.1648,0.0025,5.0
2015-06-10,47.5,8.550003,0.1567,0.0024,5.0
2015-06-10,47.5,8.599998,0.1531,0.0024,5.0
2015-06-10,47.5,8.650002,0.1611,0.0025,5.0
2015-06-10,47.5,8.700005,0.1534,0.0024,5.0
2015-06-10,47.5,8.75,0.158,0.0024,5.0
2015-06-10,47.5,8.800003,0.1597,0.0025,5.0
2015-06-10,47.5,8.849998,0.1605,0.0025,5.0
2015-06-10,47.5,8.900002,0.1687,0.0026,5.0
2015-06-10,47.5,8.950005,0.1821,0.0027,5.0
2015-06-10,47.5,9.0,0.1798,0.0027,5.0
2015-06-10,47.5,9.050003,0.1837,0.0027,5.0
2015-06-10,47.5,9.099998,0.1901,0.0028,5.0
2015-06-10,47.5,9.150002,0.1906,0.0028,5.0
2015-06-10,47.5,9.200005,0.1927,0.0028,5.0
2015-06-10,47.5,9.25,0.1922,0.0028,5.0
