time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2024-06-10,47.5,5.0,0.1607,0.0036000000000000003,5.0
2024-06-10,47.5,5.050003,0.1854,0.0039000000000000003,5.0
2024-06-10,47.5,5.0999985,0.195,0.004,5.0
2024-06-10,47.5,5.1500015,0.19210000000000002,0.004,5.0
2024-06-10,47.5,5.2000046,0.19110000000000002,0.0039000000000000003,5.0
2024-06-10,47.5,5.25,0.1807,0.0037,5.0
2024-06-10,47.5,5.300003,0.1835,0.0037,5.0
2024-06-10,47.5,5.3499985,0.1895,0.0037,5.0
2024-06-10,47.5,5.4000015,0.1841,0.0035,5.0
2024-06-10,47.5,5.4500046,0.1829,0.0034000000000000002,5.0
2024-06-10,47.5,5.5,0.18460000000000001,0.0035,5.0
2024-06-10,47.5,5.550003,0.18030000000000002,0.0034000000000000002,5.0
2024-06-10,47.5,5.5999985,0.1847,0.0034000000000000002,5.0
2024-06-10,47.5,5.6500015,0.1854,0.0035,5.0
2024-06-10,47.5,5.7000046,0.1715,0.0033,5.0
2024-06-10,47.5,5.75,0.1668,0.0033,5.0
2024-06-10,47.5,5.800003,0.1655,0.0033,5.0
2024-06-10,47.5,5.8499985,0.1759,0.0034000000000000002,5.0
2024-06-10,47.5,5.9000015,0.1767,0.0035,5.0
2024-06-10,47.5,5.9500046,0.1761,0.0035,5.0
2024-06-10,47.5,6.0,0.17450000000000002,0.0034000000000000002,5.0
2024-06-10,47.5,6.050003,0.16440000000000002,0.0034000000000000002,5.0
2024-06-10,47.5,6.0999985,0.1623,0.0034000000000000002,5.0
2024-06-10,47.5,6.1500015,0.165,0.0033,5.0
2024-06-10,47.5,6.2000046,0.16770000000000002,0.0033,5.0
2024-06-10,47.5,6.25,0.17470000000000002,0.0034000000000000002,5.0
2024-06-10,47.5,6.300003,0.17200000000000001,0.0035,5.0
2024-06-10,47.5,6.3499985,0.1683,0.0034000000000000002,5.0
2024-06-10,47.5,6.4000015,0.171,0.0034000000000000002,5.0
2024-06-10,47.5,6.4500046,0.17120000000000002,0.0035,5.0
2024-06-10,47.5,6.5,0.17500000000000002,0.0035,5.0
2024-06-10,47.5,6.550003,0.17350000000000002,0.0036000000000000003,5.0
2024-06-10,47.5,6.5999985,0.1675,0.0036000000000000003,5.0
