time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2019-06-10,47.5,5.0,0.17800000000000002,0.0026000000000000003,5.0
2019-06-10,47.5,5.050003,0.2011,0.0029000000000000002,5.0
2019-06-10,47.5,5.0999985,0.2088,0.003,5.0
2019-06-10,47.5,5.1500015,0.2024,0.0029000000000000002,5.0
2019-06-10,47.5,5.2000046,0.2025,0.0029000000000000002,5.0
2019-06-10,47.5,5.25,0.19360000000000002,0.0028,5.0
2019-06-10,47.5,5.300003,0.19240000000000002,0.0027,5.0
2019-06-10,47.5,5.3499985,0.19790000000000002,0.0028,5.0
2019-06-10,47.5,5.4000015,0.1938,0.0027,5.0
2019-06-10,47.5,5.4500046,0.1908,0.0027,5.0
2019-06-10,47.5,5.5,0.193,0.0027,5.0
2019-06-10,47.5,5.550003,0.188,0.0026000000000000003,5.0
2019-06-10,47.5,5.5999985,0.19310000000000002,0.0027,5.0
2019-06-10,47.5,5.6500015,0.19140000000000001,0.0027,5.0
2019-06-10,47.5,5.7000046,0.17700000000000002,0.0025,5.0
2019-06-10,47.5,5.75,0.17320000000000002,0.0025,5.0
2019-06-10,47.5,5.800003,0.17370000000000002,0.0025,5.0
2019-06-10,47.5,5.8499985,0.18610000000000002,0.0026000000000000003,5.0
2019-06-10,47.5,5.9000015,0.1877,0.0026000000000000003,5.0
2019-06-10,47.5,5.9500046,0.1852,0.0026000000000000003,5.0
2019-06-10,47.5,6.0,0.1786,0.0025,5.0
2019-06-10,47.5,6.050003,0.1658,0.0024000000000000002,5.0
2019-06-10,47.5,6.0999985,0.1661,0.0024000000000000002,5.0
2019-06-10,47.5,6.1500015,0.1701,0.0024000000000000002,5.0
2019-06-10,47.5,6.2000046,0.1752,0.0025,5.0
2019-06-10,47.5,6.25,0.1825,0.0025,5.0
2019-06-10,47.5,6.300003,0.18050000000000002,0.0025,5.0
2019-06-10,47.5,6.3499985,0.17800000000000002,0.0025,5.0
2019-06-10,47.5,6.4000015,0.1769,0.0025,5.0
2019-06-10,47.5,6.4500046,0.1774,0.0025,5.0
2019-06-10,47.5,6.5,0.18050000000000002,0.0025,5.0
2019-06-10,47.5,6.550003,0.1782,0.0025,5.0
2019-06-10,47.5,6.5999985,0.1724,0.0024000000000000002,5.0
2019-06-10,47.5,6.6500015,0.1746,0.0025,5.0
2019-06-10,47.5,6.7000046,0.1683,0.0024000000000000002,5.0
2019-06-10,47.5,6.75,0.1612,0.0023,5.0
2019-06-10,47.5,6.800003,0.15410000000000001,0.0022,5.0
2019-06-10,47.5,6.8499985,0.1544,0.0022,5.0
2019-06-10,47.5,6.9000015,0.1583,0.0023,5.0
2019-06-10,47.5,6.9500046,0.1633,0.0024000000000000002,5.0
2019-06-10,47.5,7.0,0.17070000000000002,0.0024000000000000002,5.0
2019-06-10,47.5,7.050003,0.1716,0.0024000000000000002,5.0
2019-06-10,47.5,7.0999985,0.17880000000000001,0.0025,5.0
2019-06-10,47.5,7.1500015,0.1767,0.0025,5.0
2019-06-10,47.5,7.2000046,0.1757,0.0025,5.0
2019-06-10,47.5,7.25,0.18380000000000002,0.0026000000000000003,5.0
2019-06-10,47.5,7.300003,0.1787,0.0025,5.0
2019-06-10,47.5,7.3499985,0.1819,0.0025,5.0
2019-06-10,47.5,7.4000015,0.1839,0.0026000000000000003,5.0
2019-06-10,47.5,7.4500046,0.18180000000000002,0.0026000000000000003,5.0
2019-06-10,47.5,7.5,0.1837,0.0025,5.0
2019-06-10,47.5,7.550003,0.15330000000000002,0.0022,5.0
2019-06-10,47.5,7.5999985,0.139,0.0021000000000000003,5.0
2019-06-10,47.5,7.6500015,0.1468,0.0022,5.0
2019-06-10,47.5,7.7000046,0.16060000000000002,0.0023,5.0
2019-06-10,47.5,7.75,0.1631,0.0023,5.0
2019-06-10,47.5,7.800003,0.162,0.0023,5.0
2019-06-10,47.5,7.8499985,0.1713,0.0024000000000000002,5.0
2019-06-10,47.5,7.9000015,0.1723,0.0025,5.0
2019-06-10,47.5,7.9500046,0.1748,0.0025,5.0
2019-06-10,47.5,8.0,0.1797,0.0026000000000000003,5.0
2019-06-10,47.5,8.050003,0.1772,0.0025,5.0
2019-06-10,47.5,8.099998,0.17120000000000002,0.0025,5.0
2019-06-10,47.5,8.150002,0.17400000000000002,0.0025,5.0
2019-06-10,47.5,8.200005,0.1632,0.0024000000000000002,5.0
2019-06-10,47.5,8.25,0.15380000000000002,0.0023,5.0
2019-06-10,47.5,8.300003,0.1529,0.0023,5.0
2019-06-10,47.5,8.349998,0.1621,0.0024000000000000002,5.0
2019-06-10,47.5,8.400002,0.1632,0.0024000000000000002,5.0
2019-06-10,47.5,8.450005,0.1814,0.0026000000000000003,5.0
2019-06-10,47.5,8.5,0.17500000000000002,0.0025,5.0
2019-06-10,47.5,8.550003,0.16590000000000002,0.0024000000000000002,5.0
2019-06-10,47.5,8.599998,0.161,0.0024000000000000002,5.0
2019-06-10,47.5,8.650002,0.1658,0.0024000000000000002,5.0
