time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2008-06-10,48.0,5.0,0.1738,0.0033,5.0
2008-06-10,48.0,5.050003,0.1715,0.0034000000000000002,5.0
2008-06-10,48.0,5.0999985,0.1852,0.0035,5.0
2008-06-10,48.0,5.1500015,0.19090000000000001,0.0036000000000000003,5.0
2008-06-10,48.0,5.2000046,0.192,0.0036000000000000003,5.0
2008-06-10,48.0,5.25,0.189,0.0035,5.0
2008-06-10,48.0,5.300003,0.1922,0.0035,5.0
2008-06-10,48.0,5.3499985,0.19340000000000002,0.0035,5.0
2008-06-10,48.0,5.4000015,0.1975,0.0034000000000000002,5.0
2008-06-10,48.0,5.4500046,0.20120000000000002,0.0035,5.0
2008-06-10,48.0,5.5,0.2038,0.0035,5.0
2008-06-10,48.0,5.550003,0.20450000000000002,0.0034000000000000002,5.0
2008-06-10,48.0,5.5999985,0.1975,0.0034000000000000002,5.0
2008-06-10,48.0,5.6500015,0.18530000000000002,0.0033,5.0
2008-06-10,48.0,5.7000046,0.1864,0.0032,5.0
2008-06-10,48.0,5.75,0.1938,0.0033,5.0
2008-06-10,48.0,5.800003,0.191,0.0034000000000000002,5.0
2008-06-10,48.0,5.8499985,0.1938,0.0034000000000000002,5.0
2008-06-10,48.0,5.9000015,0.1945,0.0033,5.0
2008-06-10,48.0,5.9500046,0.19490000000000002,0.0033,5.0
2008-06-10,48.0,6.0,0.1799,0.0032,5.0
2008-06-10,48.0,6.050003,0.1773,0.0032,5.0
2008-06-10,48.0,6.0999985,0.1766,0.0033,5.0
2008-06-10,48.0,6.1500015,0.1729,0.0032,5.0
2008-06-10,48.0,6.2000046,0.1733,0.0032,5.0
2008-06-10,48.0,6.25,0.1685,0.0031000000000000003,5.0
2008-06-10,48.0,6.300003,0.1709,0.0031000000000000003,5.0
2008-06-10,48.0,6.3499985,0.16820000000000002,0.0031000000000000003,5.0
2008-06-10,48.0,6.4000015,0.1759,0.0032,5.0
2008-06-10,48.0,6.4500046,0.1787,0.0033,5.0
2008-06-10,48.0,6.5,0.1652,0.0033,5.0
2008-06-10,48.0,6.550003,0.14200000000000002,0.0032,5.0
2008-06-10,48.0,6.5999985,0.14200000000000002,0.0032,5.0
2008-06-10,48.0,6.6500015,0.13,0.003,5.0
2008-06-10,48.0,6.7000046,0.1335,0.003,5.0
2008-06-10,48.0,6.75,0.1432,0.003,5.0
2008-06-10,48.0,6.800003,0.1496,0.0033,5.0
2008-06-10,48.0,6.8499985,0.149,0.0033,5.0
2008-06-10,48.0,6.9000015,0.11080000000000001,0.0036000000000000003,5.0
2008-06-10,48.0,6.9500046,0.1301,0.0038,5.0
2008-06-10,48.0,7.0,0.1386,0.0041,5.0
2008-06-10,48.0,7.050003,0.1463,0.004200000000000001,5.0
2008-06-10,48.0,7.0999985,0.15380000000000002,0.0041,5.0
2008-06-10,48.0,7.1500015,0.15660000000000002,0.0038,5.0
2008-06-10,48.0,7.2000046,0.15960000000000002,0.0032,5.0
2008-06-10,48.0,7.25,0.1781,0.0033,5.0
2008-06-10,48.0,7.300003,0.1829,0.0033,5.0
2008-06-10,48.0,7.3499985,0.1859,0.0032,5.0
2008-06-10,48.0,7.4000015,0.19190000000000002,0.0032,5.0
2008-06-10,48.0,7.4500046,0.185,0.0031000000000000003,5.0
2008-06-10,48.0,7.5,0.1899,0.0031000000000000003,5.0
2008-06-10,48.0,7.550003,0.1752,0.0029000000000000002,5.0
2008-06-10,48.0,7.5999985,0.1683,0.0028,5.0
2008-06-10,48.0,7.6500015,0.1854,0.003,5.0
2008-06-10,48.0,7.7000046,0.18960000000000002,0.003,5.0
2008-06-10,48.0,7.75,0.1703,0.0029000000000000002,5.0
2008-06-10,48.0,7.800003,0.16010000000000002,0.0029000000000000002,5.0
2008-06-10,48.0,7.8499985,0.1277,0.003,5.0
2008-06-10,48.0,7.9000015,0.1514,0.0032,5.0
2008-06-10,48.0,7.9500046,0.1565,0.0034000000000000002,5.0
2008-06-10,48.0,8.0,0.13040000000000002,0.0033,5.0
2008-06-10,48.0,8.050003,0.1291,0.0034000000000000002,5.0
2008-06-10,48.0,8.099998,0.15180000000000002,0.0035,5.0
2008-06-10,48.0,8.150002,0.1562,0.0036000000000000003,5.0
2008-06-10,48.0,8.200005,0.1452,0.0035,5.0
2008-06-10,48.0,8.25,0.1218,0.0036000000000000003,5.0
