lat,lon
47.9,12.300003
47.9,12.550003
47.9,12.800003
47.6,10.099998
47.6,10.349998
47.6,10.599998
47.6,10.849998
46.4,7.0
46.550003,7.050003
46.550003,7.300003
45.550003,7.7000046
45.550003,7.9500046
44.550003,10.150002
44.550003,10.400002
44.950005,7.1500015
45.5,13.700005
45.5,13.950005
44.950005,7.4000015
44.950005,7.6500015
44.950005,7.9000015
44.65,5.0999985
44.75,5.0
44.75,5.25
44.75,5.5
44.75,5.75
44.65,5.3499985
45.85,10.0
45.85,10.25
45.85,10.5
45.85,10.75
47.85,9.200005
47.85,9.450005
47.85,9.700005
47.85,9.950005
47.0,13.150002
47.0,13.650002
47.0,13.900002
45.0,12.050003
45.0,12.300003
47.65,12.150002
47.65,12.400002
47.65,12.650002
47.65,12.900002
45.35,9.099998
45.35,9.349998
47.35,8.050003
47.35,8.300003
47.800003,12.200005
47.800003,12.450005
47.800003,12.700005
47.800003,12.950005
47.35,8.550003
45.950005,14.099998
45.950005,14.349998
47.35,8.800003
45.950005,14.599998
45.950005,14.849998
47.15,11.25
47.15,11.5
45.4,6.300003
47.300003,11.300003
45.6,8.200005
45.6,8.450005
45.6,8.700005
45.6,8.950005
47.950005,7.5
44.85,9.300003
44.85,9.550003
44.85,9.800003
44.85,9.050003
47.950005,7.75
47.950005,7.0
47.75,5.0999985
47.75,5.3499985
47.75,5.5999985
47.75,5.8499985
47.1,8.150002
47.1,8.400002
45.1,7.050003
45.1,7.300003
47.1,8.650002
47.1,8.900002
45.550003,11.200005
45.550003,11.450005
45.550003,11.700005
45.550003,11.950005
45.050003,10.050003
45.050003,10.300003
45.050003,10.550003
45.050003,10.800003
47.25,6.0
47.25,6.25
47.25,6.5
47.25,6.75
46.6,6.050003
46.6,6.300003
46.6,6.550003
46.25,10.25
46.6,6.800003
46.9,9.5
46.4,8.599998
46.4,8.849998
47.4,7.2000046
47.4,7.4500046
47.4,7.7000046
47.4,7.9500046
45.450005,12.150002
45.300003,10.150002
45.300003,10.400002
45.300003,10.650002
45.300003,10.900002
44.550003,11.0
44.550003,11.25
44.550003,11.5
45.5,14.050003
45.5,14.300003
45.5,14.550003
45.5,14.800003
44.550003,11.75
47.85,10.050003
47.85,10.300003
47.85,10.550003
47.85,10.800003
46.15,5.1500015
46.15,5.4000015
46.15,5.6500015
47.200005,7.0999985
47.200005,7.3499985
47.200005,7.5999985
47.200005,7.8499985
46.15,5.9000015
47.0,14.25
47.0,14.5
47.0,14.75
44.65,8.0
44.65,8.25
44.65,8.5
44.65,8.75
46.35,5.0
46.35,5.25
47.65,13.5
47.65,13.75
46.800003,9.400002
46.35,5.5
46.35,5.75
45.9,8.050003
46.950005,10.5
45.9,8.300003
47.800003,13.050003
47.800003,13.300003
47.800003,13.550003
47.800003,13.800003
45.9,8.800003
47.200005,9.150002
47.200005,9.400002
47.200005,9.650002
47.200005,9.900002
45.15,6.7000046
46.300003,8.5
46.300003,8.75
45.15,6.9500046
45.25,14.150002
45.25,14.400002
45.25,14.650002
45.25,14.900002
45.950005,9.349998
46.65,5.9500046
46.65,5.2000046
46.65,5.4500046
46.65,5.7000046
47.6,10.150002
47.6,10.400002
47.6,10.650002
47.6,10.900002
47.950005,8.099998
47.950005,8.349998
47.950005,8.599998
47.950005,8.849998
45.6,9.050003
47.4,11.200005
47.4,11.450005
45.550003,12.050003
45.550003,12.300003
47.4,11.700005
47.4,11.950005
47.1,9.5
44.700005,9.0
44.700005,9.25
44.700005,9.5
47.75,8.0
47.75,8.25
47.75,8.5
47.75,8.75
46.200005,8.200005
46.75,12.25
46.75,12.5
46.75,12.75
46.200005,8.450005
46.200005,8.700005
46.200005,8.950005
45.200005,7.2000046
45.200005,7.4500046
45.200005,7.7000046
45.200005,7.9500046
45.35,7.3499985
45.35,7.5999985
45.35,7.8499985
46.25,11.099998
46.25,11.349998
46.25,11.599998
45.35,9.150002
45.35,9.400002
45.35,9.650002
45.35,9.900002
45.950005,14.150002
45.950005,14.400002
45.950005,14.650002
46.700005,6.2000046
46.700005,6.4500046
46.700005,6.7000046
46.700005,6.9500046
45.950005,14.900002
44.6,9.099998
44.6,9.349998
44.6,9.599998
44.6,9.849998
45.450005,13.75
46.65,7.1500015
46.65,7.4000015
45.300003,11.0
45.300003,11.25
45.300003,11.5
45.300003,11.75
44.550003,12.099998
46.65,7.6500015
46.85,7.0
46.85,7.25
46.85,7.5
46.85,7.75
44.9,5.0
44.9,5.25
44.9,5.5
44.9,5.75
46.950005,11.849998
44.450005,5.2000046
44.450005,5.4500046
44.450005,5.7000046
44.450005,5.9500046
44.35,8.200005
44.35,8.450005
46.300003,9.099998
46.300003,9.349998
44.800003,11.200005
44.800003,11.450005
44.800003,11.700005
44.800003,11.950005
45.200005,11.200005
45.200005,11.450005
45.200005,11.700005
45.200005,11.950005
44.4,6.1500015
44.4,6.4000015
44.4,6.6500015
44.300003,10.050003
44.300003,10.300003
44.300003,10.550003
47.25,14.200005
47.25,14.450005
47.25,14.700005
47.25,14.950005
44.300003,10.800003
47.9,13.200005
47.9,13.450005
47.9,13.700005
47.9,13.950005
44.85,6.7000046
47.6,11.0
47.6,11.25
47.6,11.5
47.6,11.75
44.85,6.9500046
46.700005,10.200005
46.700005,10.950005
46.4,8.650002
46.4,8.900002
44.700005,10.099998
44.700005,10.349998
44.700005,10.599998
44.700005,10.849998
47.4,12.050003
45.800003,9.050003
45.800003,9.300003
47.4,12.300003
47.4,12.550003
47.4,12.800003
45.800003,9.550003
45.800003,9.800003
46.200005,9.050003
46.75,13.099998
46.75,13.349998
46.75,13.599998
46.75,13.849998
46.200005,9.300003
46.200005,9.550003
46.200005,9.800003
45.050003,7.2000046
45.050003,7.4500046
45.050003,7.7000046
45.050003,7.9500046
45.85,11.150002
45.85,11.400002
45.85,11.650002
45.85,11.900002
44.450005,7.1500015
45.0,13.700005
45.0,13.950005
44.450005,7.4000015
44.450005,7.6500015
44.450005,7.9000015
47.5,6.1500015
47.5,6.4000015
47.5,6.6500015
47.5,6.9000015
47.35,9.200005
47.35,9.450005
47.35,9.700005
47.35,9.950005
47.300003,12.950005
45.700005,10.0
45.700005,10.25
45.700005,10.5
45.700005,10.75
45.300003,12.099998
46.85,8.099998
45.1,6.1500015
45.1,6.6500015
45.1,6.9000015
47.950005,8.150002
47.950005,8.400002
47.950005,8.650002
47.950005,8.900002
44.950005,7.2000046
44.950005,7.4500046
44.950005,7.7000046
44.950005,7.9500046
44.85,10.200005
44.85,10.450005
44.85,10.700005
46.800003,11.599998
46.800003,11.849998
45.1,8.200005
45.1,8.450005
45.1,8.700005
45.1,8.950005
47.450005,7.0
47.450005,7.25
47.450005,7.5
47.450005,7.75
44.35,9.300003
44.35,9.550003
44.35,9.800003
47.25,5.0999985
47.25,5.3499985
47.25,5.5999985
47.25,5.8499985
46.6,5.1500015
46.6,5.4000015
46.6,5.6500015
46.6,5.9000015
44.800003,12.050003
45.050003,11.200005
45.050003,11.450005
45.050003,11.700005
45.050003,11.950005
45.200005,12.050003
46.25,11.150002
46.25,11.400002
46.25,11.650002
45.6,6.2000046
45.6,6.7000046
45.6,6.4500046
47.6,12.599998
47.6,12.099998
47.6,12.349998
47.9,14.800003
47.9,14.050003
47.9,14.300003
47.9,14.550003
46.1,6.050003
46.1,6.300003
46.1,6.550003
46.700005,11.050003
46.700005,11.300003
46.700005,11.550003
46.4,9.0
46.4,9.25
44.6,9.150002
44.6,9.400002
44.6,9.650002
44.6,9.900002
44.550003,12.150002
44.65,7.0999985
44.65,7.3499985
44.65,7.5999985
44.75,7.25
44.75,7.5
44.75,7.75
44.65,7.8499985
47.85,11.200005
47.85,11.450005
47.85,11.700005
47.85,11.950005
45.0,14.050003
45.0,14.800003
44.65,9.150002
44.65,9.400002
44.65,9.650002
44.65,9.900002
47.65,14.150002
47.65,14.400002
47.65,14.650002
47.65,14.900002
45.9,9.200005
45.9,9.450005
47.35,10.050003
47.35,10.800003
47.800003,14.200005
47.800003,14.450005
47.800003,14.700005
47.800003,14.950005
46.950005,11.400002
46.950005,11.900002
46.300003,9.900002
46.300003,9.400002
46.300003,9.150002
45.4,8.800003
45.4,8.050003
45.4,8.300003
45.4,8.550003
47.300003,13.050003
47.300003,13.300003
45.700005,11.099998
45.700005,11.349998
45.700005,11.599998
45.700005,11.849998
45.6,10.200005
45.6,10.450005
45.6,10.950005
47.950005,9.0
47.950005,9.25
47.950005,9.5
47.950005,9.75
44.85,11.050003
44.85,11.300003
44.85,11.550003
47.75,7.0999985
47.75,7.3499985
47.75,7.5999985
47.75,7.8499985
46.15,5.9500046
46.15,5.2000046
46.15,5.4500046
44.700005,10.650002
44.700005,10.900002
45.1,9.050003
45.1,9.300003
47.450005,8.349998
45.1,9.550003
45.1,9.800003
47.1,10.650002
44.800003,5.0
44.800003,5.25
44.800003,5.5
44.800003,5.75
47.450005,8.599998
47.450005,8.849998
46.75,13.150002
46.75,13.400002
46.75,13.650002
46.75,13.900002
46.6,8.050003
46.25,12.0
46.25,12.25
46.25,12.5
46.25,12.75
46.9,11.5
46.9,11.75
45.5,6.0999985
45.5,6.5999985
46.4,10.849998
44.6,10.0
44.6,10.25
44.6,10.5
44.6,10.75
47.200005,6.050003
47.200005,6.300003
47.200005,6.550003
47.200005,6.800003
46.200005,6.2000046
46.200005,6.4500046
46.200005,6.7000046
45.300003,12.150002
47.800003,5.0999985
47.800003,5.3499985
47.800003,5.5999985
47.800003,5.8499985
44.75,8.099998
44.75,8.349998
44.75,8.599998
46.85,8.150002
46.85,8.650002
44.75,8.849998
47.85,12.050003
47.85,12.300003
47.85,12.550003
47.85,12.800003
46.15,7.1500015
46.35,7.75
46.35,7.0
46.35,7.5
46.800003,11.400002
46.800003,11.650002
46.800003,11.900002
45.9,10.050003
45.9,10.300003
45.9,10.550003
46.950005,12.0
45.9,10.800003
44.4,5.0
44.4,5.25
44.4,5.5
44.5,5.1500015
44.4,5.75
44.5,5.4000015
44.5,5.6500015
44.5,5.9000015
46.300003,10.25
46.450005,11.099998
46.450005,11.349998
44.300003,11.200005
44.300003,11.450005
44.300003,11.700005
44.300003,11.950005
46.65,7.2000046
46.65,7.4500046
46.65,7.7000046
45.6,11.050003
45.6,11.300003
45.6,11.550003
45.6,11.800003
47.6,12.150002
47.6,12.400002
47.6,12.650002
47.950005,10.099998
47.950005,10.349998
47.950005,10.599998
47.950005,10.849998
44.700005,11.5
47.4,13.200005
47.4,13.450005
47.4,13.700005
47.4,13.950005
45.800003,10.200005
45.800003,10.450005
45.800003,10.700005
45.800003,10.950005
47.1,11.5
44.35,6.2000046
46.200005,10.200005
46.75,14.5
46.75,14.75
47.550003,14.0
47.550003,14.25
47.550003,14.5
47.550003,14.75
46.75,14.0
46.75,14.25
46.050003,8.200005
46.050003,8.450005
46.050003,8.700005
46.050003,8.950005
47.5,5.0
47.5,5.25
47.5,5.5
47.5,5.75
47.050003,13.849998
47.050003,13.599998
46.25,13.099998
46.25,13.349998
46.25,13.599998
46.25,13.849998
46.9,12.849998
47.700005,8.050003
47.700005,8.300003
47.700005,8.550003
47.700005,8.800003
44.6,11.099998
44.6,11.349998
44.6,11.599998
44.6,11.849998
47.0,6.1500015
47.0,6.4000015
47.0,6.6500015
47.0,6.9000015
45.700005,11.150002
45.700005,11.400002
45.700005,11.650002
45.700005,11.900002
45.300003,13.75
46.85,9.5
46.0,11.050003
46.0,11.300003
46.0,11.550003
46.0,11.800003
44.9,7.0
44.9,7.25
44.9,7.5
46.35,8.599998
46.35,8.849998
46.800003,12.0
46.800003,12.25
46.800003,12.5
46.800003,12.75
44.9,7.75
47.35,7.2000046
47.35,7.4500046
47.35,7.7000046
47.35,7.9500046
46.950005,13.849998
46.950005,13.599998
47.450005,8.150002
44.450005,7.2000046
44.450005,7.4500046
44.450005,7.7000046
44.450005,7.9500046
47.450005,8.400002
47.450005,8.650002
47.450005,8.900002
44.35,10.950005
44.35,10.200005
44.35,10.450005
46.300003,11.099998
46.300003,11.349998
46.300003,11.599998
45.200005,13.700005
45.200005,13.950005
46.1,5.1500015
46.1,5.4000015
46.1,5.6500015
46.1,5.9000015
44.300003,12.050003
44.300003,12.300003
47.6,13.5
47.6,13.75
45.85,8.050003
45.85,8.300003
45.85,8.550003
45.85,8.800003
46.700005,12.200005
46.700005,12.450005
46.700005,12.700005
46.4,10.900002
45.1,6.7000046
47.4,14.050003
47.4,14.550003
45.1,6.9500046
44.700005,12.099998
45.800003,11.050003
45.800003,11.300003
45.800003,11.550003
45.800003,11.800003
46.200005,11.050003
46.200005,11.300003
46.200005,11.550003
46.200005,11.800003
46.050003,9.050003
46.050003,9.550003
44.75,8.150002
44.75,8.400002
44.75,8.650002
44.75,8.900002
46.6,5.2000046
46.6,5.4500046
46.6,5.7000046
46.6,5.9500046
47.35,11.200005
47.35,11.450005
47.35,11.700005
45.4,9.950005
45.4,9.200005
45.4,9.450005
45.4,9.700005
46.450005,11.150002
47.300003,14.450005
47.300003,14.700005
47.300003,14.950005
45.700005,12.75
45.700005,12.0
45.700005,12.25
45.700005,12.5
45.75,6.0
45.75,6.25
45.75,6.5
45.300003,14.099998
45.300003,14.349998
45.300003,14.599998
45.300003,14.849998
46.5,13.050003
46.5,13.300003
46.5,13.550003
47.950005,10.150002
47.950005,10.400002
47.950005,10.650002
47.950005,10.900002
44.85,12.200005
44.9,8.099998
44.9,8.349998
44.9,8.599998
44.9,8.849998
46.800003,13.099998
46.800003,13.349998
46.800003,13.599998
46.800003,13.849998
45.1,10.200005
45.1,10.450005
45.1,10.700005
45.1,10.950005
47.450005,9.5
47.450005,9.75
47.450005,9.0
47.450005,9.25
44.35,11.050003
44.35,11.300003
44.35,11.550003
47.25,7.0999985
47.25,7.3499985
47.25,7.5999985
47.25,7.8499985
46.6,7.1500015
46.6,7.4000015
46.6,7.6500015
47.9,6.0999985
47.9,6.3499985
47.9,6.5999985
47.9,6.8499985
44.800003,14.800003
44.300003,5.0
44.300003,5.25
44.300003,5.5
45.200005,14.050003
45.200005,14.550003
44.300003,5.75
45.200005,14.800003
47.050003,13.650002
46.25,13.150002
46.25,13.400002
46.25,13.650002
46.25,13.900002
46.9,12.650002
46.9,12.900002
44.550003,6.300003
47.6,14.099998
47.6,14.349998
47.6,14.599998
47.6,14.849998
46.700005,13.050003
46.700005,13.300003
46.700005,13.550003
46.700005,13.800003
46.4,11.0
46.4,11.25
46.4,11.5
44.65,6.050003
44.65,6.300003
44.65,6.550003
44.6,11.150002
46.550003,11.050003
46.550003,11.300003
46.550003,11.550003
47.65,11.050003
47.65,11.300003
47.65,11.550003
47.65,11.800003
44.6,11.400002
44.6,11.650002
45.0,6.5999985
45.0,6.8499985
44.550003,14.900002
45.65,12.050003
45.65,12.300003
45.65,12.550003
45.65,12.800003
44.75,9.0
44.75,9.25
44.75,9.5
44.75,9.75
47.85,13.200005
47.85,13.450005
47.85,13.700005
47.85,13.950005
47.300003,5.0999985
47.300003,5.3499985
47.300003,5.5999985
47.300003,5.8499985
46.35,8.650002
46.35,8.900002
45.9,11.950005
45.9,11.200005
45.9,11.450005
45.9,11.700005
47.35,12.050003
47.35,12.300003
47.35,12.550003
47.35,12.800003
46.950005,13.650002
46.950005,13.900002
44.700005,6.7000046
46.300003,11.150002
46.300003,11.400002
46.300003,11.650002
45.4,10.050003
45.4,10.300003
45.4,10.550003
46.450005,12.0
46.450005,12.25
46.450005,12.5
45.4,10.800003
46.450005,12.75
46.5,6.0
46.5,6.25
46.5,6.5
45.700005,13.599998
45.700005,13.849998
47.75,6.050003
47.75,6.300003
47.75,6.550003
47.75,6.800003
45.6,12.200005
45.6,12.450005
45.6,12.700005
47.950005,11.0
47.950005,11.25
47.950005,11.5
47.950005,11.75
46.15,7.2000046
44.700005,12.150002
47.450005,10.099998
47.450005,10.599998
47.450005,10.849998
44.800003,7.25
44.800003,7.5
44.800003,7.75
44.75,7.9000015
45.450005,11.050003
45.450005,11.300003
45.450005,11.550003
45.5,5.050003
44.5,5.2000046
45.450005,11.800003
45.5,5.300003
45.5,5.550003
45.5,5.800003
46.25,14.25
46.25,14.5
46.25,14.75
47.050003,14.75
46.25,14.0
47.050003,14.5
47.050003,14.25
46.9,13.0
46.9,13.25
46.9,13.5
46.9,13.75
47.0,5.0
47.0,5.25
47.0,5.5
47.0,5.75
47.700005,9.450005
47.700005,9.700005
47.700005,9.950005
46.4,12.099998
46.4,12.349998
46.4,12.599998
46.4,12.849998
44.6,12.0
44.6,12.25
47.200005,8.050003
47.200005,8.300003
47.200005,8.550003
47.200005,8.800003
45.300003,14.150002
45.300003,14.400002
45.300003,14.650002
45.300003,14.900002
47.800003,7.0999985
47.800003,7.3499985
47.800003,7.5999985
47.800003,7.8499985
44.75,10.849998
45.75,14.200005
45.75,14.450005
44.75,10.099998
44.75,10.349998
45.75,14.700005
45.75,14.950005
44.75,10.599998
47.85,14.050003
47.85,14.300003
47.85,14.550003
47.85,14.800003
45.450005,14.950005
46.0,12.200005
46.0,12.450005
46.0,12.700005
46.0,12.950005
45.25,13.800003
44.9,8.150002
44.9,8.400002
44.9,8.650002
46.35,9.0
46.35,9.25
46.800003,13.150002
46.800003,13.400002
46.800003,13.650002
46.800003,13.900002
45.9,12.050003
45.9,12.300003
46.950005,14.0
46.950005,14.25
46.950005,14.5
46.950005,14.75
45.9,12.550003
45.9,12.800003
44.4,7.25
44.4,7.5
44.4,7.75
44.5,7.1500015
44.5,7.4000015
46.300003,12.0
46.300003,12.25
44.5,7.6500015
44.5,7.9000015
46.300003,12.5
46.300003,12.75
46.450005,13.099998
46.450005,13.349998
46.450005,13.599998
47.6,14.150002
47.6,14.400002
47.6,14.650002
47.6,14.900002
47.950005,12.099998
47.950005,12.349998
47.950005,12.599998
47.950005,12.849998
45.85,9.200005
45.85,9.450005
45.85,9.700005
45.85,9.950005
47.1,13.75
45.35,8.050003
45.35,8.300003
45.800003,12.200005
45.800003,12.450005
45.800003,12.700005
45.35,8.550003
45.35,8.800003
45.800003,12.950005
45.950005,13.050003
45.950005,13.300003
45.950005,13.550003
45.950005,13.800003
46.200005,12.200005
46.200005,12.450005
46.200005,12.700005
46.200005,12.950005
46.050003,10.200005
46.050003,10.700005
46.050003,10.950005
47.15,10.700005
47.5,7.0
47.5,7.25
47.5,7.5
47.5,7.75
46.9,14.099998
46.9,14.349998
46.9,14.599998
46.9,14.849998
44.550003,5.1500015
44.550003,5.4000015
44.550003,5.6500015
44.550003,5.9000015
46.1,5.2000046
46.1,5.4500046
46.1,5.7000046
46.1,5.9500046
47.700005,10.050003
47.700005,10.300003
47.700005,10.550003
47.700005,10.800003
45.700005,13.150002
45.700005,13.400002
45.700005,13.650002
45.700005,13.900002
48.0,7.7000046
46.5,14.200005
46.5,14.450005
46.5,14.700005
46.5,14.950005
46.85,11.25
46.85,11.75
45.25,6.25
45.25,6.5
46.0,13.050003
46.0,13.300003
46.0,13.550003
46.0,13.800003
44.9,9.0
44.9,9.25
44.9,9.5
46.35,10.849998
44.9,9.75
46.800003,14.0
46.800003,14.25
46.800003,14.5
46.800003,14.75
47.450005,10.150002
47.450005,10.650002
47.450005,10.900002
44.35,12.200005
44.4,8.099998
44.4,8.349998
44.4,8.599998
46.300003,13.349998
46.300003,13.599998
45.4,7.9500046
45.4,7.4500046
46.300003,13.099998
45.4,7.7000046
46.300003,13.849998
46.1,7.1500015
46.1,7.9000015
47.4,6.0999985
47.4,6.3499985
47.4,6.5999985
47.4,6.8499985
46.75,6.6500015
46.75,6.9000015
47.550003,6.1500015
47.550003,6.4000015
47.550003,6.6500015
47.550003,6.9000015
46.75,6.1500015
46.75,6.4000015
45.85,10.050003
45.85,10.300003
45.85,10.550003
45.85,10.800003
46.4,12.150002
46.4,12.400002
46.4,12.650002
46.4,12.900002
45.950005,6.0
45.950005,6.25
45.950005,6.75
47.1,14.099998
47.1,14.349998
47.1,14.599998
47.65,12.200005
47.65,12.450005
47.65,12.700005
47.65,12.950005
45.800003,13.050003
45.800003,13.300003
45.800003,13.550003
45.800003,13.800003
46.050003,11.050003
46.050003,11.300003
46.050003,11.550003
47.15,11.300003
47.15,11.550003
46.050003,11.800003
44.75,10.150002
44.75,10.400002
44.75,10.650002
44.75,10.900002
47.5,8.099998
47.5,8.349998
47.5,8.599998
47.5,8.849998
46.6,7.2000046
46.6,7.4500046
45.300003,5.1500015
45.300003,5.4000015
45.300003,5.6500015
45.300003,5.9000015
47.35,13.200005
47.35,13.450005
46.5,5.0999985
46.5,5.3499985
46.5,5.5999985
46.5,5.8499985
45.4,11.200005
45.4,11.450005
45.4,11.700005
46.450005,13.150002
45.4,11.950005
46.450005,13.400002
46.450005,13.650002
45.700005,14.0
45.700005,14.25
45.700005,14.5
45.75,8.0
45.700005,14.75
45.75,8.25
45.75,8.5
45.75,8.75
46.85,12.099998
46.85,12.599998
46.85,12.849998
46.0,6.0
46.0,6.25
47.25,6.050003
47.25,6.300003
47.25,6.550003
47.25,6.800003
47.950005,12.150002
47.950005,12.400002
47.950005,12.650002
47.950005,12.900002
44.800003,6.5999985
44.800003,6.8499985
44.800003,6.0999985
47.9,5.050003
47.9,5.300003
47.9,5.550003
47.9,5.800003
44.9,10.099998
44.9,10.349998
44.9,10.599998
44.9,10.849998
47.450005,11.25
47.450005,11.75
46.700005,5.0999985
45.450005,12.200005
46.700005,5.3499985
46.700005,5.5999985
46.700005,5.8499985
46.9,14.150002
46.9,14.400002
46.9,14.650002
46.9,14.900002
45.0,5.050003
45.0,5.300003
45.0,5.550003
45.0,5.800003
46.4,13.0
46.4,13.25
44.65,8.050003
44.65,8.300003
44.65,8.550003
44.65,8.800003
46.550003,13.050003
46.550003,13.300003
46.550003,13.550003
47.65,13.550003
47.65,13.800003
46.550003,13.800003
44.950005,11.099998
44.950005,11.349998
44.950005,11.599998
44.950005,11.849998
47.200005,9.200005
47.200005,9.450005
47.200005,9.950005
44.75,11.0
44.75,11.25
44.75,11.5
44.75,11.75
47.300003,7.0999985
47.300003,7.3499985
47.300003,7.5999985
47.300003,7.8499985
45.25,14.200005
45.25,14.700005
45.25,14.950005
45.9,13.200005
45.9,13.450005
45.9,13.700005
47.35,14.550003
45.9,13.950005
44.4,8.650002
44.4,8.150002
44.4,8.400002
48.0,5.1500015
48.0,5.4000015
46.300003,13.150002
46.300003,13.400002
46.300003,13.650002
45.4,12.300003
45.4,12.050003
46.300003,13.900002
46.450005,14.0
46.450005,14.25
46.450005,14.5
44.85,5.5999985
44.85,5.8499985
44.85,5.0999985
44.85,5.3499985
46.450005,14.75
45.75,9.099998
45.75,9.349998
45.75,9.599998
45.75,9.849998
47.75,8.050003
47.75,8.300003
47.75,8.550003
47.75,8.800003
47.950005,13.0
47.950005,13.25
47.950005,13.5
47.950005,13.75
44.700005,14.400002
44.700005,14.900002
47.1,14.150002
45.35,9.200005
45.35,9.450005
45.35,9.700005
45.35,9.950005
47.1,14.400002
47.1,14.650002
47.450005,12.099998
47.450005,12.349998
45.950005,14.450005
45.950005,14.700005
45.950005,14.950005
45.950005,14.200005
45.450005,13.550003
45.450005,13.800003
45.5,7.550003
45.5,7.800003
47.5,8.150002
47.5,8.400002
47.5,8.650002
47.5,8.900002
47.0,7.0
47.0,7.25
47.0,7.5
47.0,7.75
47.65,6.0
47.65,6.25
47.65,6.5
47.65,6.75
47.700005,11.200005
47.700005,11.450005
47.700005,11.700005
47.700005,11.950005
47.800003,6.800003
47.800003,6.050003
47.800003,6.300003
47.800003,6.550003
47.85,6.0999985
47.85,6.3499985
47.85,6.5999985
47.85,6.8499985
47.200005,10.550003
45.25,5.0999985
45.25,5.3499985
45.25,5.5999985
45.25,5.8499985
46.15,9.099998
46.15,9.599998
46.15,9.849998
44.75,12.099998
46.85,12.900002
46.85,12.150002
46.85,12.650002
46.0,14.200005
46.0,14.450005
46.0,14.700005
46.0,14.950005
44.9,10.900002
44.9,10.150002
44.9,10.400002
44.9,10.650002
46.35,11.0
46.35,11.25
46.35,11.5
46.35,11.75
45.9,14.050003
45.9,14.300003
45.9,14.550003
45.9,14.800003
45.550003,5.300003
44.4,9.5
44.4,9.75
45.550003,5.550003
44.4,9.0
44.4,9.25
46.300003,14.0
46.300003,14.25
46.300003,14.5
45.550003,5.800003
46.300003,14.75
46.75,5.0
46.75,5.25
46.75,5.5
46.75,5.75
45.950005,5.0999985
45.950005,5.3499985
45.950005,5.5999985
45.950005,5.8499985
45.85,11.200005
47.950005,14.099998
47.950005,14.349998
47.950005,14.599998
47.950005,14.849998
45.85,11.450005
45.85,11.700005
45.85,11.950005
47.050003,6.9000015
46.25,6.1500015
47.050003,6.1500015
47.050003,6.4000015
47.050003,6.6500015
46.25,6.4000015
46.25,6.6500015
45.35,10.050003
45.35,10.300003
45.800003,14.200005
45.800003,14.450005
45.800003,14.700005
45.800003,14.950005
45.35,10.550003
45.35,10.800003
45.65,13.0
45.65,13.75
45.450005,6.0
45.450005,6.5
46.050003,12.200005
46.050003,12.450005
46.050003,12.700005
44.450005,10.0
44.450005,10.25
44.450005,10.5
44.450005,10.75
46.050003,12.950005
47.5,9.0
47.5,9.25
47.5,9.75
45.15,12.099998
47.0,8.099998
47.0,8.599998
46.1,7.2000046
47.700005,12.050003
47.700005,12.300003
47.700005,12.550003
47.700005,12.800003
45.75,7.0999985
45.75,7.5999985
45.75,7.8499985
46.65,11.099998
46.65,11.349998
46.65,11.599998
46.0,5.0999985
46.0,5.3499985
46.0,5.5999985
46.0,5.8499985
45.75,9.150002
45.75,9.400002
46.950005,6.1500015
46.950005,6.4000015
46.950005,6.6500015
45.75,9.650002
45.75,9.900002
46.85,13.0
46.85,13.25
46.85,13.5
46.85,13.75
45.25,8.0
45.25,8.25
45.25,8.5
45.25,8.75
44.9,11.0
44.9,11.25
44.9,11.5
46.35,12.099998
46.35,12.349998
46.35,12.599998
46.35,12.849998
44.9,11.75
47.450005,12.150002
47.450005,12.400002
47.450005,12.650002
47.450005,12.900002
44.300003,6.0999985
44.300003,6.3499985
47.4,5.050003
47.4,5.300003
47.4,5.550003
47.4,5.800003
44.4,10.099998
44.4,10.349998
44.4,10.599998
44.4,10.849998
45.800003,5.0999985
45.800003,5.3499985
45.800003,5.5999985
45.800003,5.8499985
45.85,12.050003
45.85,12.300003
45.85,12.550003
45.85,12.800003
45.35,8.349998
45.35,8.849998
45.35,8.599998
45.35,8.099998
46.4,14.150002
44.65,9.200005
44.65,9.450005
44.65,9.700005
44.65,9.950005
46.550003,14.950005
46.550003,14.200005
46.550003,14.450005
46.550003,14.700005
47.65,14.200005
47.65,14.450005
47.65,14.700005
47.65,14.950005
44.950005,12.0
44.950005,12.25
44.950005,12.5
44.700005,6.25
45.65,14.099998
45.65,14.349998
45.65,14.599998
45.65,14.849998
46.15,9.150002
46.15,9.400002
46.15,9.650002
46.15,9.900002
46.050003,13.550003
46.050003,13.800003
46.050003,13.050003
46.050003,13.300003
47.15,13.550003
47.15,13.800003
44.450005,11.099998
46.15,5.7000046
44.450005,11.349998
44.450005,11.599998
44.75,12.150002
44.450005,11.849998
47.5,10.099998
47.5,10.599998
47.5,10.849998
46.5,7.0999985
45.4,13.700005
45.4,13.950005
45.75,10.0
45.75,10.25
45.75,10.5
44.800003,5.550003
45.75,10.75
44.800003,5.050003
44.800003,5.300003
47.75,9.200005
47.75,9.450005
47.75,9.700005
47.75,9.950005
45.200005,5.050003
45.200005,5.300003
45.200005,5.550003
45.200005,5.800003
46.85,14.099998
46.85,14.349998
46.85,14.599998
46.85,14.849998
47.25,8.050003
46.550003,12.200005
46.550003,12.450005
47.25,8.300003
47.25,8.550003
47.25,8.800003
46.550003,12.700005
47.950005,14.150002
47.950005,14.400002
47.950005,14.650002
47.950005,14.900002
47.9,7.050003
47.9,7.300003
47.9,7.550003
47.9,7.800003
