time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2007-06-10,48.0,5.0,0.17020000000000002,0.0058000000000000005,5.0
2007-06-10,48.0,5.050003,0.16920000000000002,0.0058000000000000005,5.0
2007-06-10,48.0,5.0999985,0.1768,0.0057,5.0
2007-06-10,48.0,5.1500015,0.187,0.0059,5.0
2007-06-10,48.0,5.2000046,0.18580000000000002,0.0059,5.0
2007-06-10,48.0,5.25,0.187,0.006200000000000001,5.0
2007-06-10,48.0,5.300003,0.1942,0.006200000000000001,5.0
2007-06-10,48.0,5.3499985,0.1907,0.0064,5.0
2007-06-10,48.0,5.4000015,0.197,0.0067,5.0
2007-06-10,48.0,5.4500046,0.2036,0.0068000000000000005,5.0
2007-06-10,48.0,5.5,0.2129,0.006500000000000001,5.0
2007-06-10,48.0,5.550003,0.21100000000000002,0.006500000000000001,5.0
2007-06-10,48.0,5.5999985,0.19940000000000002,0.006500000000000001,5.0
2007-06-10,48.0,5.6500015,0.1879,0.0064,5.0
2007-06-10,48.0,5.7000046,0.18630000000000002,0.0061,5.0
2007-06-10,48.0,5.75,0.18480000000000002,0.0064,5.0
2007-06-10,48.0,5.800003,0.18030000000000002,0.0063,5.0
2007-06-10,48.0,5.8499985,0.18510000000000001,0.006,5.0
2007-06-10,48.0,5.9000015,0.1899,0.006200000000000001,5.0
2007-06-10,48.0,5.9500046,0.1884,0.006,5.0
2007-06-10,48.0,6.0,0.18080000000000002,0.0055000000000000005,5.0
2007-06-10,48.0,6.050003,0.18710000000000002,0.0055000000000000005,5.0
2007-06-10,48.0,6.0999985,0.1816,0.0053,5.0
2007-06-10,48.0,6.1500015,0.1763,0.0053,5.0
2007-06-10,48.0,6.2000046,0.1762,0.0059,5.0
2007-06-10,48.0,6.25,0.1705,0.0057,5.0
2007-06-10,48.0,6.300003,0.17370000000000002,0.0056,5.0
2007-06-10,48.0,6.3499985,0.1668,0.0059,5.0
2007-06-10,48.0,6.4000015,0.1763,0.0057,5.0
2007-06-10,48.0,6.4500046,0.1759,0.0063,5.0
2007-06-10,48.0,6.5,0.1575,0.0058000000000000005,5.0
2007-06-10,48.0,6.550003,0.131,0.005200000000000001,5.0
2007-06-10,48.0,6.5999985,0.13140000000000002,0.005200000000000001,5.0
2007-06-10,48.0,6.6500015,0.12340000000000001,0.0058000000000000005,5.0
2007-06-10,48.0,6.7000046,0.1337,0.0061,5.0
2007-06-10,48.0,6.75,0.1433,0.0064,5.0
2007-06-10,48.0,6.800003,0.1459,0.006500000000000001,5.0
2007-06-10,48.0,6.8499985,0.13490000000000002,0.0056,5.0
2007-06-10,48.0,6.9000015,0.1154,0.006,5.0
2007-06-10,48.0,6.9500046,0.1358,0.006200000000000001,5.0
2007-06-10,48.0,7.0,0.1442,0.006,5.0
2007-06-10,48.0,7.050003,0.1411,0.0059,5.0
2007-06-10,48.0,7.0999985,0.1443,0.0061,5.0
2007-06-10,48.0,7.1500015,0.1442,0.0057,5.0
2007-06-10,48.0,7.2000046,0.1565,0.0056,5.0
2007-06-10,48.0,7.25,0.17020000000000002,0.0053,5.0
2007-06-10,48.0,7.300003,0.17600000000000002,0.0056,5.0
2007-06-10,48.0,7.3499985,0.1842,0.0056,5.0
2007-06-10,48.0,7.4000015,0.19310000000000002,0.0054,5.0
2007-06-10,48.0,7.4500046,0.19010000000000002,0.0051,5.0
2007-06-10,48.0,7.5,0.19340000000000002,0.0051,5.0
2007-06-10,48.0,7.550003,0.1731,0.0047,5.0
2007-06-10,48.0,7.5999985,0.1608,0.0045000000000000005,5.0
2007-06-10,48.0,7.6500015,0.17800000000000002,0.0045000000000000005,5.0
2007-06-10,48.0,7.7000046,0.17550000000000002,0.0044,5.0
2007-06-10,48.0,7.75,0.16240000000000002,0.0043,5.0
2007-06-10,48.0,7.800003,0.1554,0.0045000000000000005,5.0
2007-06-10,48.0,7.8499985,0.1292,0.0053,5.0
2007-06-10,48.0,7.9000015,0.1436,0.0054,5.0
2007-06-10,48.0,7.9500046,0.1434,0.005,5.0
2007-06-10,48.0,8.0,0.1202,0.0048000000000000004,5.0
2007-06-10,48.0,8.050003,0.12560000000000002,0.0048000000000000004,5.0
2007-06-10,48.0,8.099998,0.1441,0.005,5.0
2007-06-10,48.0,8.150002,0.14780000000000001,0.0049,5.0
2007-06-10,48.0,8.200005,0.1317,0.0047,5.0
2007-06-10,48.0,8.25,0.1073,0.004200000000000001,5.0
2007-06-10,48.0,8.300003,0.0945,0.0041,5.0
2007-06-10,48.0,8.349998,0.1102,0.0041,5.0
2007-06-10,48.0,8.400002,0.14450000000000002,0.0041,5.0
2007-06-10,48.0,8.450005,0.183,0.0044,5.0
2007-06-10,48.0,8.5,0.19540000000000002,0.0044,5.0
2007-06-10,48.0,8.550003,0.20420000000000002,0.0045000000000000005,5.0
2007-06-10,48.0,8.599998,0.17980000000000002,0.004200000000000001,5.0
2007-06-10,48.0,8.650002,0.16040000000000001,0.004,5.0
2007-06-10,48.0,8.700005,0.14830000000000002,0.0037,5.0
2007-06-10,48.0,8.75,0.137,0.0039000000000000003,5.0
2007-06-10,48.0,8.800003,0.14650000000000002,0.0041,5.0
2007-06-10,48.0,8.849998,0.1573,0.004,5.0
2007-06-10,48.0,8.900002,0.1628,0.0038,5.0
2007-06-10,48.0,8.950005,0.16690000000000002,0.0038,5.0
2007-06-10,48.0,9.0,0.1888,0.004,5.0
2007-06-10,48.0,9.050003,0.1859,0.0039000000000000003,5.0
2007-06-10,48.0,9.099998,0.167,0.0036000000000000003,5.0
2007-06-10,48.0,9.150002,0.1658,0.0036000000000000003,5.0
2007-06-10,48.0,9.200005,0.17220000000000002,0.0037,5.0
2007-06-10,48.0,9.25,0.1572,0.0036000000000000003,5.0
2007-06-10,48.0,9.300003,0.15230000000000002,0.0036000000000000003,5.0
2007-06-10,48.0,9.349998,0.17170000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,9.400002,0.16770000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,9.450005,0.1752,0.0038,5.0
2007-06-10,48.0,9.5,0.1899,0.0039000000000000003,5.0
2007-06-10,48.0,9.550003,0.18580000000000002,0.0038,5.0
2007-06-10,48.0,9.599998,0.1864,0.0038,5.0
2007-06-10,48.0,9.650002,0.185,0.0038,5.0
2007-06-10,48.0,9.700005,0.1812,0.0037,5.0
2007-06-10,48.0,9.75,0.1807,0.0038,5.0
2007-06-10,48.0,9.800003,0.1821,0.0038,5.0
2007-06-10,48.0,9.849998,0.17850000000000002,0.0038,5.0
2007-06-10,48.0,9.900002,0.1844,0.0039000000000000003,5.0
2007-06-10,48.0,9.950005,0.1855,0.004,5.0
2007-06-10,48.0,10.0,0.17500000000000002,0.0041,5.0
2007-06-10,48.0,10.050003,0.1678,0.0041,5.0
2007-06-10,48.0,10.099998,0.1834,0.0047,5.0
2007-06-10,48.0,10.150002,0.1852,0.0049,5.0
2007-06-10,48.0,10.200005,0.1953,0.0049,5.0
2007-06-10,48.0,10.25,0.19010000000000002,0.0048000000000000004,5.0
2007-06-10,48.0,10.300003,0.1865,0.0047,5.0
2007-06-10,48.0,10.349998,0.1988,0.0051,5.0
2007-06-10,48.0,10.400002,0.19540000000000002,0.005,5.0
2007-06-10,48.0,10.450005,0.19720000000000001,0.0048000000000000004,5.0
2007-06-10,48.0,10.5,0.1869,0.0047,5.0
2007-06-10,48.0,10.550003,0.1902,0.0047,5.0
2007-06-10,48.0,10.599998,0.1892,0.0048000000000000004,5.0
2007-06-10,48.0,10.650002,0.1894,0.0044,5.0
2007-06-10,48.0,10.700005,0.194,0.0045000000000000005,5.0
2007-06-10,48.0,10.75,0.1819,0.0043,5.0
2007-06-10,48.0,10.800003,0.17800000000000002,0.004200000000000001,5.0
2007-06-10,48.0,10.849998,0.17300000000000001,0.0043,5.0
2007-06-10,48.0,10.900002,0.1759,0.0043,5.0
2007-06-10,48.0,10.950005,0.1892,0.0041,5.0
2007-06-10,48.0,11.0,0.17750000000000002,0.0037,5.0
2007-06-10,48.0,11.050003,0.1663,0.0035,5.0
2007-06-10,48.0,11.099998,0.0745,0.040100000000000004,7.0
2007-06-10,48.0,11.150002,0.1308,0.004,5.0
2007-06-10,48.0,11.200005,0.1651,0.004200000000000001,5.0
2007-06-10,48.0,11.25,0.17120000000000002,0.004200000000000001,5.0
2007-06-10,48.0,11.300003,0.13290000000000002,0.0071,5.0
2007-06-10,48.0,11.349998,0.12200000000000001,0.0051,5.0
2007-06-10,48.0,11.400002,0.1469,0.0044,5.0
2007-06-10,48.0,11.450005,0.153,0.0036000000000000003,5.0
2007-06-10,48.0,11.5,0.1552,0.0041,5.0
2007-06-10,48.0,11.550003,0.1532,0.004200000000000001,5.0
2007-06-10,48.0,11.599998,0.14250000000000002,0.004,5.0
2007-06-10,48.0,11.650002,0.1554,0.0043,5.0
2007-06-10,48.0,11.700005,0.1369,0.0044,5.0
2007-06-10,48.0,11.75,0.1376,0.004200000000000001,5.0
2007-06-10,48.0,11.800003,0.163,0.0043,5.0
2007-06-10,48.0,11.849998,0.1746,0.0043,5.0
2007-06-10,48.0,11.900002,0.1836,0.0044,5.0
2007-06-10,48.0,11.950005,0.1782,0.0045000000000000005,5.0
2007-06-10,48.0,12.0,0.17880000000000001,0.0046,5.0
2007-06-10,48.0,12.050003,0.1744,0.0045000000000000005,5.0
2007-06-10,48.0,12.099998,0.17170000000000002,0.0043,5.0
2007-06-10,48.0,12.150002,0.17930000000000001,0.0043,5.0
2007-06-10,48.0,12.200005,0.1731,0.004,5.0
2007-06-10,48.0,12.25,0.1642,0.004,5.0
2007-06-10,48.0,12.300003,0.1723,0.0041,5.0
2007-06-10,48.0,12.349998,0.1693,0.0041,5.0
2007-06-10,48.0,12.400002,0.1632,0.004,5.0
2007-06-10,48.0,12.450005,0.15810000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,12.5,0.16010000000000002,0.004,5.0
2007-06-10,48.0,12.550003,0.1653,0.004,5.0
2007-06-10,48.0,12.599998,0.1693,0.004,5.0
2007-06-10,48.0,12.650002,0.17550000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,12.700005,0.18030000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,12.75,0.17420000000000002,0.004,5.0
2007-06-10,48.0,12.800003,0.1757,0.004200000000000001,5.0
2007-06-10,48.0,12.849998,0.1801,0.0041,5.0
2007-06-10,48.0,12.900002,0.1824,0.0041,5.0
2007-06-10,48.0,12.950005,0.1927,0.004,5.0
2007-06-10,48.0,13.0,0.1948,0.0041,5.0
2007-06-10,48.0,13.050003,0.1925,0.0036000000000000003,5.0
2007-06-10,48.0,13.099998,0.18460000000000001,0.0035,7.0
2007-06-10,48.0,13.150002,0.183,0.0035,5.0
2007-06-10,48.0,13.200005,0.1766,0.0035,5.0
2007-06-10,48.0,13.25,0.1741,0.0036000000000000003,5.0
2007-06-10,48.0,13.300003,0.17350000000000002,0.0037,5.0
2007-06-10,48.0,13.349998,0.1612,0.0035,5.0
2007-06-10,48.0,13.400002,0.16,0.0035,5.0
2007-06-10,48.0,13.450005,0.1729,0.0036000000000000003,5.0
2007-06-10,48.0,13.5,0.1804,0.0037,5.0
2007-06-10,48.0,13.550003,0.15860000000000002,0.0034000000000000002,5.0
2007-06-10,48.0,13.599998,0.1429,0.0033,5.0
2007-06-10,48.0,13.650002,0.1547,0.0037,5.0
2007-06-10,48.0,13.700005,0.15960000000000002,0.0039000000000000003,5.0
2007-06-10,48.0,13.75,0.1711,0.0039000000000000003,5.0
2007-06-10,48.0,13.800003,0.17220000000000002,0.004,5.0
2007-06-10,48.0,13.849998,0.1741,0.004,5.0
2007-06-10,48.0,13.900002,0.1673,0.0041,5.0
2007-06-10,48.0,13.950005,0.1719,0.004200000000000001,5.0
2007-06-10,48.0,14.0,0.1825,0.0046,5.0
2007-06-10,48.0,14.050003,0.1922,0.0049,5.0
2007-06-10,48.0,14.099998,0.18860000000000002,0.0047,5.0
2007-06-10,48.0,14.150002,0.1789,0.0044,5.0
2007-06-10,48.0,14.200005,0.18080000000000002,0.0046,5.0
2007-06-10,48.0,14.25,0.182,0.0047,5.0
2007-06-10,48.0,14.300003,0.1829,0.0045000000000000005,5.0
2007-06-10,48.0,14.349998,0.1689,0.004200000000000001,5.0
2007-06-10,48.0,14.400002,0.164,0.004200000000000001,5.0
2007-06-10,48.0,14.450005,0.161,0.0049,5.0
2007-06-10,48.0,14.5,0.1532,0.0049,5.0
