time,lat,lon,AL-BB-DH,AL-BB-DH-ERR,quality_flag
2018-06-10,48.0,5.0,0.1676,0.0026000000000000003,5.0
2018-06-10,48.0,5.050003,0.1676,0.0027,5.0
2018-06-10,48.0,5.0999985,0.17980000000000002,0.0028,5.0
2018-06-10,48.0,5.1500015,0.19010000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,5.2000046,0.1864,0.0028,5.0
2018-06-10,48.0,5.25,0.18100000000000002,0.0028,5.0
2018-06-10,48.0,5.300003,0.17930000000000001,0.0027,5.0
2018-06-10,48.0,5.3499985,0.1804,0.0028,5.0
2018-06-10,48.0,5.4000015,0.19410000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,5.4500046,0.19920000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,5.5,0.20520000000000002,0.003,5.0
2018-06-10,48.0,5.550003,0.2068,0.0029000000000000002,5.0
2018-06-10,48.0,5.5999985,0.20770000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,5.6500015,0.2028,0.0029000000000000002,5.0
2018-06-10,48.0,5.7000046,0.169,0.0026000000000000003,5.0
2018-06-10,48.0,5.75,0.17880000000000001,0.0027,5.0
2018-06-10,48.0,5.800003,0.1882,0.0028,5.0
2018-06-10,48.0,5.8499985,0.19390000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,5.9000015,0.1965,0.0029000000000000002,5.0
2018-06-10,48.0,5.9500046,0.19240000000000002,0.0028,5.0
2018-06-10,48.0,6.0,0.1711,0.0026000000000000003,5.0
2018-06-10,48.0,6.050003,0.15760000000000002,0.0025,5.0
2018-06-10,48.0,6.0999985,0.1575,0.0025,5.0
2018-06-10,48.0,6.1500015,0.1592,0.0025,5.0
2018-06-10,48.0,6.2000046,0.165,0.0025,5.0
2018-06-10,48.0,6.25,0.1641,0.0025,5.0
2018-06-10,48.0,6.300003,0.1753,0.0027,5.0
2018-06-10,48.0,6.3499985,0.17420000000000002,0.0027,5.0
2018-06-10,48.0,6.4000015,0.1681,0.0027,5.0
2018-06-10,48.0,6.4500046,0.1693,0.0028,5.0
2018-06-10,48.0,6.5,0.16340000000000002,0.0028,5.0
2018-06-10,48.0,6.550003,0.139,0.0027,5.0
2018-06-10,48.0,6.5999985,0.1275,0.0027,5.0
2018-06-10,48.0,6.6500015,0.1282,0.0027,5.0
2018-06-10,48.0,6.7000046,0.12440000000000001,0.0028,5.0
2018-06-10,48.0,6.75,0.13390000000000002,0.0028,5.0
2018-06-10,48.0,6.800003,0.13720000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,6.8499985,0.1408,0.003,5.0
2018-06-10,48.0,6.9000015,0.1193,0.0029000000000000002,5.0
2018-06-10,48.0,6.9500046,0.1159,0.003,5.0
2018-06-10,48.0,7.0,0.1342,0.0029000000000000002,5.0
2018-06-10,48.0,7.050003,0.1379,0.0029000000000000002,5.0
2018-06-10,48.0,7.0999985,0.14100000000000001,0.0027,5.0
2018-06-10,48.0,7.1500015,0.14150000000000001,0.0027,5.0
2018-06-10,48.0,7.2000046,0.14400000000000002,0.0025,5.0
2018-06-10,48.0,7.25,0.1646,0.0026000000000000003,5.0
2018-06-10,48.0,7.300003,0.1907,0.0028,5.0
2018-06-10,48.0,7.3499985,0.1879,0.0027,5.0
2018-06-10,48.0,7.4000015,0.20170000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,7.4500046,0.2024,0.0029000000000000002,5.0
2018-06-10,48.0,7.5,0.19970000000000002,0.0028,5.0
2018-06-10,48.0,7.550003,0.18150000000000002,0.0026000000000000003,5.0
2018-06-10,48.0,7.5999985,0.1749,0.0026000000000000003,5.0
2018-06-10,48.0,7.6500015,0.1812,0.0027,5.0
2018-06-10,48.0,7.7000046,0.1895,0.0028,5.0
2018-06-10,48.0,7.75,0.1814,0.0026000000000000003,5.0
2018-06-10,48.0,7.800003,0.1615,0.0026000000000000003,5.0
2018-06-10,48.0,7.8499985,0.11950000000000001,0.0024000000000000002,5.0
2018-06-10,48.0,7.9000015,0.124,0.0026000000000000003,5.0
2018-06-10,48.0,7.9500046,0.14880000000000002,0.0029000000000000002,5.0
2018-06-10,48.0,8.0,0.1447,0.0029000000000000002,5.0
2018-06-10,48.0,8.050003,0.14100000000000001,0.003,5.0
2018-06-10,48.0,8.099998,0.1452,0.0031000000000000003,5.0
2018-06-10,48.0,8.150002,0.1442,0.0032,5.0
2018-06-10,48.0,8.200005,0.14,0.0033,5.0
2018-06-10,48.0,8.25,0.12760000000000002,0.0032,5.0
2018-06-10,48.0,8.300003,0.101,0.003,5.0
2018-06-10,48.0,8.349998,0.0891,0.0029000000000000002,5.0
2018-06-10,48.0,8.400002,0.112,0.0029000000000000002,5.0
2018-06-10,48.0,8.450005,0.17250000000000001,0.0031000000000000003,5.0
2018-06-10,48.0,8.5,0.1839,0.0032,5.0
2018-06-10,48.0,8.550003,0.1918,0.0033,5.0
